,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
96,2024-08-20,215.0,216.0,213.68,214.52,213.21,5640223,5640223,-0.48,-0.22326,214.8,"August 20, 24",-0.0022326
97,2024-08-19,214.0,215.53,213.82,215.45,214.14,6090818,6090818,1.45,0.67757,214.7,"August 19, 24",0.0067757
98,2024-08-16,211.69,214.09,211.59,213.97,212.67,7931234,7931234,2.28,1.08,212.835,"August 16, 24",0.0108
99,2024-08-15,213.0,213.89,211.1,211.55,210.26,7001005,7001005,-1.45,-0.68075,212.385,"August 15, 24",-0.0068075
100,2024-08-14,207.74,210.76,207.12,210.24,208.96,6999809,6999809,2.5,1.2,208.965,"August 14, 24",0.012
101,2024-08-13,207.73,208.09,205.4,207.94,206.67,6387942,6387942,0.21,0.10109,207.29,"August 13, 24",0.0010109
102,2024-08-12,206.41,207.14,203.66,206.19,204.93,6936000,6936000,-0.22,-0.10658,205.85,"August 12, 24",-0.0010658
103,2024-08-09,203.47,206.47,202.9,205.8,204.55,5540240,5540240,2.33,1.15,204.66,"August 09, 24",0.0115
104,2024-08-08,202.47,204.91,201.79,204.06,202.82,7761200,7761200,1.59,0.7853,203.3075,"August 08, 24",0.007853
105,2024-08-07,203.51,205.75,200.2,200.4,199.18,9204434,9204434,-3.11,-1.53,202.465,"August 07, 24",-0.0153
106,2024-08-06,195.4,202.6,194.0,200.34,199.12,10605800,10605800,4.94,2.53,198.085,"August 06, 24",0.0253
107,2024-08-05,194.05,196.17,190.9,194.9,193.71,13927000,13927000,0.85,0.43803,194.005,"August 05, 24",0.0043803
108,2024-08-02,203.88,204.67,196.89,199.14,197.93,18041700,18041700,-4.74,-2.32,201.145,"August 02, 24",-0.0232
109,2024-08-01,213.2,213.83,206.38,207.96,206.69,10918644,10918644,-5.24,-2.46,210.3425,"August 01, 24",-0.0246
110,2024-07-31,214.78,216.39,212.67,212.8,211.5,9071637,9071637,-1.98,-0.92187,214.16,"July 31, 24",-0.0092187
111,2024-07-30,213.23,215.79,212.96,215.19,213.88,8850705,8850705,1.96,0.9192,214.2925,"July 30, 24",0.009192
112,2024-07-29,212.65,213.61,210.55,210.85,209.57,6533636,6533636,-1.8,-0.84646,211.915,"July 29, 24",-0.0084646
113,2024-07-26,209.24,213.16,208.62,212.24,210.95,8027800,8027800,3.0,1.43,210.815,"July 26, 24",0.0143
114,2024-07-25,208.65,210.19,208.05,208.67,207.4,6403800,6403800,0.02,0.00958543,208.89,"July 25, 24",9.58543e-05
115,2024-07-24,209.55,212.03,208.07,208.59,207.32,7119000,7119000,-0.96,-0.45812,209.56,"July 24, 24",-0.0045812
116,2024-07-23,211.02,211.48,209.35,210.33,209.05,5557300,5557300,-0.69,-0.32698,210.545,"July 23, 24",-0.0032698
117,2024-07-22,210.46,212.17,209.71,210.28,209.0,7663223,7663223,-0.18,-0.08552694,210.655,"July 22, 24",-0.0008552694
118,2024-07-19,211.2,212.35,208.92,209.78,208.5,8095900,8095900,-1.42,-0.67235,210.5625,"July 19, 24",-0.0067235
119,2024-07-18,215.63,216.64,209.24,209.98,208.7,12415125,12415125,-5.65,-2.62,212.8725,"July 18, 24",-0.0262
120,2024-07-17,213.8,217.56,213.27,216.87,215.55,11572500,11572500,3.07,1.44,215.375,"July 17, 24",0.0144
121,2024-07-16,210.0,213.74,208.08,213.62,212.32,11557018,11557018,3.62,1.72,211.36,"July 16, 24",0.0172
122,2024-07-15,207.19,211.61,206.72,210.05,208.77,10719700,10719700,2.86,1.38,208.8925,"July 15, 24",0.0138
123,2024-07-12,204.0,207.45,202.1,204.94,203.69,15443441,15443441,0.94,0.46078,204.6225,"July 12, 24",0.0046078
124,2024-07-11,206.21,208.1,205.38,207.45,206.19,10666937,10666937,1.24,0.60133,206.785,"July 11, 24",0.0060133
125,2024-07-10,206.14,207.97,205.58,207.8,206.53,8328500,8328500,1.66,0.80528,206.8725,"July 10, 24",0.0080528
126,2024-07-09,205.63,209.76,205.45,207.63,206.37,9060258,9060258,2.0,0.97262,207.1175,"July 09, 24",0.0097262
127,2024-07-08,205.04,206.9,203.97,205.17,203.92,8707000,8707000,0.13,0.06340226,205.27,"July 08, 24",0.0006340226
128,2024-07-05,206.99,207.37,204.52,204.79,203.54,8093100,8093100,-2.2,-1.06,205.9175,"July 05, 24",-0.0106
129,2024-07-03,209.55,210.38,207.65,208.69,206.28,5560925,5560925,-0.86,-0.4104,209.0675,"July 03, 24",-0.004104
130,2024-07-02,205.29,208.86,204.77,208.83,206.41,7802936,7802936,3.54,1.72,206.9375,"July 02, 24",0.0172
131,2024-07-01,202.84,207.09,202.66,205.45,203.07,10205836,10205836,2.61,1.29,204.51,"July 01, 24",0.0129
132,2024-06-28,200.01,202.6,199.3,202.26,199.92,15307616,15307616,2.25,1.12,201.0425,"June 28, 24",0.0112
133,2024-06-27,197.44,199.86,196.9,199.17,196.87,7913500,7913500,1.73,0.87622,198.3425,"June 27, 24",0.0087622
134,2024-06-26,197.45,197.94,196.28,197.43,195.15,7758600,7758600,-0.02,-0.01012915,197.275,"June 26, 24",-0.0001012915
135,2024-06-25,198.09,200.07,197.74,198.07,195.78,6915909,6915909,-0.02,-0.01009642,198.4925,"June 25, 24",-0.0001009642
136,2024-06-24,197.81,199.23,197.1,198.88,196.58,9785929,9785929,1.07,0.54092,198.255,"June 24, 24",0.0054092
137,2024-06-21,196.71,197.17,194.22,196.3,194.03,20972500,20972500,-0.41,-0.20843,196.1,"June 21, 24",-0.0020843
138,2024-06-20,196.39,199.45,196.11,198.67,196.37,8731100,8731100,2.28,1.16,197.655,"June 20, 24",0.0116
139,2024-06-18,194.6,197.96,194.13,197.0,194.72,9023000,9023000,2.4,1.23,195.9225,"June 18, 24",0.0123
140,2024-06-17,193.48,195.58,192.64,194.98,192.72,8726743,8726743,1.5,0.77527,194.17,"June 17, 24",0.0077527
141,2024-06-14,191.45,194.86,191.42,193.78,191.54,6874029,6874029,2.33,1.22,192.8775,"June 14, 24",0.0122
142,2024-06-13,192.32,194.58,190.88,193.66,191.42,8587800,8587800,1.34,0.69676,192.86,"June 13, 24",0.0069676
143,2024-06-12,196.0,196.72,191.31,191.53,189.31,12751329,12751329,-4.47,-2.28,193.89,"June 12, 24",-0.0228
144,2024-06-11,197.91,197.94,193.6,194.36,192.11,9235302,9235302,-3.55,-1.79,195.9525,"June 11, 24",-0.0179
145,2024-06-10,199.24,200.84,198.44,199.61,197.3,6071201,6071201,0.37,0.18571,199.5325,"June 10, 24",0.0018571
146,2024-06-07,197.43,200.92,197.01,199.95,197.64,6964500,6964500,2.52,1.28,198.8275,"June 07, 24",0.0128
147,2024-06-06,197.26,198.02,195.33,196.91,194.63,7640300,7640300,-0.35,-0.17743,196.88,"June 06, 24",-0.0017743
148,2024-06-05,199.76,199.82,196.92,197.26,194.98,8351600,8351600,-2.5,-1.25,198.44,"June 05, 24",-0.0125
149,2024-06-04,200.16,201.98,198.28,199.16,196.86,6848338,6848338,-1.0,-0.4996,199.895,"June 04, 24",-0.004996
150,2024-06-03,202.31,202.42,199.19,201.82,199.49,6444309,6444309,-0.49,-0.2422,201.435,"June 03, 24",-0.002422
151,2024-05-31,199.3,203.3,198.35,202.63,200.29,14417900,14417900,3.33,1.67,200.895,"May 31, 24",0.0167
152,2024-05-30,198.56,199.85,198.4,199.33,197.02,6829719,6829719,0.77,0.38779,199.035,"May 30, 24",0.0038779
153,2024-05-29,198.0,198.99,196.89,198.11,195.82,6120045,6120045,0.11,0.05555556,197.9975,"May 29, 24",0.0005555556
154,2024-05-28,199.86,200.41,198.66,199.5,197.19,6910206,6910206,-0.36,-0.18013,199.6075,"May 28, 24",-0.0018013
155,2024-05-24,197.75,200.76,197.56,200.71,198.39,7356233,7356233,2.96,1.5,199.195,"May 24, 24",0.015
156,2024-05-23,197.81,198.3,196.07,196.92,194.64,8069445,8069445,-0.89,-0.44993,197.275,"May 23, 24",-0.0044993
157,2024-05-22,199.0,200.94,197.69,198.31,196.02,9425338,9425338,-0.69,-0.34673,198.985,"May 22, 24",-0.0034673
158,2024-05-21,197.0,199.9,196.6,199.52,197.21,14420800,14420800,2.52,1.28,198.255,"May 21, 24",0.0128
159,2024-05-20,204.39,205.88,195.4,195.58,193.32,17373300,17373300,-8.81,-4.31,200.3125,"May 20, 24",-0.0431
160,2024-05-17,203.81,205.05,202.81,204.79,202.42,9260500,9260500,0.98,0.48084,204.115,"May 17, 24",0.0048084
161,2024-05-16,202.22,204.48,201.99,202.47,200.13,8497927,8497927,0.25,0.12363,202.79,"May 16, 24",0.0012363
162,2024-05-15,202.01,202.69,199.77,202.11,199.77,8370000,8370000,0.1,0.0495025,201.645,"May 15, 24",0.000495025
163,2024-05-14,199.0,201.58,198.16,201.51,199.18,8596200,8596200,2.51,1.26,200.0625,"May 14, 24",0.0126
164,2024-05-13,198.8,199.85,198.04,198.73,196.43,7049241,7049241,-0.07,-0.03521127,198.855,"May 13, 24",-0.0003521127
165,2024-05-10,198.54,199.34,198.27,198.77,196.47,7529800,7529800,0.23,0.11585,198.73,"May 10, 24",0.0011585
166,2024-05-09,195.17,197.59,195.1,197.5,195.22,7977300,7977300,2.33,1.19,196.34,"May 09, 24",0.0119
167,2024-05-08,191.0,196.65,191.0,195.65,193.39,9227600,9227600,4.65,2.43,193.575,"May 08, 24",0.0243
168,2024-05-07,191.7,192.93,191.65,191.75,189.53,7688800,7688800,0.05,0.02608242,192.0075,"May 07, 24",0.0002608242
169,2024-05-06,191.73,192.2,189.82,192.0,189.78,7911134,7911134,0.27,0.14082,191.4375,"May 06, 24",0.0014082
170,2024-05-03,192.0,192.53,188.46,190.51,188.31,8922800,8922800,-1.49,-0.77604,190.875,"May 03, 24",-0.0077604
171,2024-05-02,193.07,193.5,189.52,191.66,189.44,6501700,6501700,-1.41,-0.73031,191.9375,"May 02, 24",-0.0073031
172,2024-05-01,192.27,194.46,190.79,191.86,189.64,7446703,7446703,-0.41,-0.21324,192.345,"May 01, 24",-0.0021324
173,2024-04-30,192.81,194.99,191.64,191.74,189.52,8153700,8153700,-1.07,-0.55495,192.795,"April 30, 24",-0.0055495
174,2024-04-29,193.48,194.26,192.43,193.28,191.04,5411129,5411129,-0.2,-0.10337,193.3625,"April 29, 24",-0.0010337
175,2024-04-26,193.57,194.87,193.06,193.49,191.25,6413700,6413700,-0.08,-0.04132872,193.7475,"April 26, 24",-0.0004132872
176,2024-04-25,192.25,193.94,191.18,193.37,191.13,9802300,9802300,1.12,0.58257,192.685,"April 25, 24",0.0058257
177,2024-04-24,190.53,193.23,190.17,193.08,190.85,6964905,6964905,2.55,1.34,191.7525,"April 24, 24",0.0134
178,2024-04-23,191.13,192.23,190.52,192.14,189.92,9144400,9144400,1.01,0.52844,191.505,"April 23, 24",0.0052844
179,2024-04-22,185.99,190.13,185.98,189.41,187.22,11529700,11529700,3.42,1.84,187.8775,"April 22, 24",0.0184
180,2024-04-19,182.4,185.88,181.41,185.8,183.65,13402313,13402313,3.4,1.86,183.8725,"April 19, 24",0.0186
181,2024-04-18,181.1,183.36,179.97,181.25,179.15,9557720,9557720,0.15,0.08282717,181.42,"April 18, 24",0.0008282717
182,2024-04-17,181.37,182.42,179.2,180.08,178.0,9017100,9017100,-1.29,-0.71125,180.7675,"April 17, 24",-0.0071125
183,2024-04-16,182.9,183.16,179.65,180.8,178.71,16451801,16451801,-2.1,-1.15,181.6275,"April 16, 24",-0.0115
184,2024-04-15,184.5,187.46,182.2,182.89,180.77,14766600,14766600,-1.61,-0.87263,184.2625,"April 15, 24",-0.0087263
185,2024-04-12,188.32,188.93,182.54,182.79,180.68,31532308,31532308,-5.53,-2.94,185.645,"April 12, 24",-0.0294
186,2024-04-11,196.0,196.57,193.24,195.43,193.17,10137700,10137700,-0.57,-0.29082,195.31,"April 11, 24",-0.0029082
187,2024-04-10,195.55,197.07,194.18,195.47,193.21,7681400,7681400,-0.08,-0.04091025,195.5675,"April 10, 24",-0.0004091025
188,2024-04-09,198.07,198.88,194.91,197.15,194.87,7358631,7358631,-0.92,-0.46448,197.2525,"April 09, 24",-0.0046448
189,2024-04-08,197.62,198.98,197.62,198.48,196.18,8001000,8001000,0.86,0.43518,198.175,"April 08, 24",0.0043518
190,2024-04-05,196.16,198.12,195.11,197.45,195.17,6532278,6532278,1.29,0.65763,196.71,"April 05, 24",0.0065763
191,2024-04-04,199.15,199.68,195.55,195.65,193.39,9243800,9243800,-3.5,-1.76,197.5075,"April 04, 24",-0.0176
192,2024-04-03,199.04,199.56,197.7,198.3,194.87,9353426,9353426,-0.74,-0.37178,198.65,"April 03, 24",-0.0037178
193,2024-04-02,198.39,199.78,198.08,198.86,195.42,7014700,7014700,0.47,0.23691,198.7775,"April 02, 24",0.0023691
194,2024-04-01,199.99,200.94,198.57,198.94,195.5,7309009,7309009,-1.05,-0.52503,199.61,"April 01, 24",-0.0052503
195,2024-03-28,199.49,200.72,198.54,200.3,196.83,8628313,8628313,0.81,0.40604,199.7625,"March 28, 24",0.0040604
196,2024-03-27,196.5,199.6,196.38,199.52,196.07,8725800,8725800,3.02,1.54,198.0,"March 27, 24",0.0154
197,2024-03-26,194.59,196.66,194.06,195.73,192.34,5961500,5961500,1.14,0.58585,195.26,"March 26, 24",0.0058585
198,2024-03-25,196.6,196.94,194.36,194.82,191.45,8620015,8620015,-1.78,-0.90539,195.68,"March 25, 24",-0.0090539
199,2024-03-22,199.01,200.48,196.54,196.62,193.22,8108840,8108840,-2.39,-1.2,198.1625,"March 22, 24",-0.012
200,2024-03-21,196.52,199.43,196.33,199.06,195.62,11203800,11203800,2.54,1.29,197.835,"March 21, 24",0.0129
201,2024-03-20,194.19,196.56,193.61,196.33,192.93,9367043,9367043,2.14,1.1,195.1725,"March 20, 24",0.011
202,2024-03-19,192.71,193.93,192.38,193.79,190.44,8478717,8478717,1.08,0.56043,193.2025,"March 19, 24",0.0056043
203,2024-03-18,190.63,192.7,189.89,192.66,189.33,9013843,9013843,2.03,1.06,191.47,"March 18, 24",0.0106
204,2024-03-15,186.48,190.94,186.48,190.3,187.01,17214229,17214229,3.82,2.05,188.55,"March 15, 24",0.0205
205,2024-03-14,191.03,191.63,187.1,187.97,184.72,10310948,10310948,-3.06,-1.6,189.4325,"March 14, 24",-0.016
206,2024-03-13,190.36,191.73,189.84,191.38,188.07,7795535,7795535,1.02,0.53583,190.8275,"March 13, 24",0.0053583
207,2024-03-12,188.95,190.16,187.91,189.84,186.56,5708400,5708400,0.89,0.47102,189.215,"March 12, 24",0.0047102
208,2024-03-11,187.28,188.44,186.22,188.29,185.03,5762600,5762600,1.01,0.5393,187.5575,"March 11, 24",0.005393
209,2024-03-08,188.44,190.46,187.92,188.22,184.96,6172199,6172199,-0.22,-0.11675,188.76,"March 08, 24",-0.0011675
210,2024-03-07,189.91,190.5,186.63,187.87,184.62,7618300,7618300,-2.04,-1.07,188.7275,"March 07, 24",-0.0107
211,2024-03-06,189.25,190.07,187.63,189.53,186.25,7572900,7572900,0.28,0.14795,189.12,"March 06, 24",0.0014795
212,2024-03-05,186.36,189.3,186.36,188.55,185.29,6617832,6617832,2.19,1.18,187.6425,"March 05, 24",0.0118
213,2024-03-04,184.71,187.59,184.27,186.68,183.45,7063605,7063605,1.97,1.07,185.8125,"March 04, 24",0.0107
214,2024-03-01,185.7,186.44,185.1,185.29,182.08,6311996,6311996,-0.41,-0.22079,185.6325,"March 01, 24",-0.0022079
215,2024-02-29,185.66,186.43,183.85,186.06,182.84,9643012,9643012,0.4,0.21545,185.5,"February 29, 24",0.0021545
216,2024-02-28,183.43,185.2,182.96,184.38,181.19,6131608,6131608,0.95,0.51791,183.9925,"February 28, 24",0.0051791
217,2024-02-27,183.31,183.54,182.24,183.45,180.28,5717100,5717100,0.14,0.07637336,183.135,"February 27, 24",0.0007637336
218,2024-02-26,183.75,184.46,182.48,183.36,180.19,7145400,7145400,-0.39,-0.21224,183.5125,"February 26, 24",-0.0021224
219,2024-02-23,183.81,185.2,183.19,183.99,180.81,7105833,7105833,0.18,0.09792721,184.0475,"February 23, 24",0.0009792721
220,2024-02-22,181.82,183.42,181.24,183.07,179.9,9296500,9296500,1.25,0.68749,182.3875,"February 22, 24",0.0068749
221,2024-02-21,179.95,180.99,178.52,180.9,177.77,7027900,7027900,0.95,0.52792,180.09,"February 21, 24",0.0052792
222,2024-02-20,179.19,180.46,178.41,179.73,176.62,9668000,9668000,0.54,0.30136,179.4475,"February 20, 24",0.0030136
223,2024-02-16,179.61,179.98,178.16,179.03,175.93,8152647,8152647,-0.58,-0.32292,179.195,"February 16, 24",-0.0032292
224,2024-02-15,176.15,180.21,176.15,179.87,176.76,8723400,8723400,3.72,2.11,178.095,"February 15, 24",0.0211
225,2024-02-14,175.07,176.1,174.42,176.03,172.98,7056700,7056700,0.96,0.54835,175.405,"February 14, 24",0.0054835
226,2024-02-13,175.32,176.23,172.62,174.26,171.25,8397631,8397631,-1.06,-0.60461,174.6075,"February 13, 24",-0.0060461
227,2024-02-12,174.78,176.81,173.7,175.79,172.75,8539316,8539316,1.01,0.57787,175.27,"February 12, 24",0.0057787
228,2024-02-09,175.0,175.1,173.67,175.01,171.98,6296729,6296729,0.01,0.00571429,174.695,"February 09, 24",5.71429e-05
229,2024-02-08,175.0,175.31,173.57,174.8,171.78,6060300,6060300,-0.2,-0.11429,174.67,"February 08, 24",-0.0011429
230,2024-02-07,175.69,175.87,173.96,175.43,172.4,7225500,7225500,-0.26,-0.14799,175.2375,"February 07, 24",-0.0014799
231,2024-02-06,174.61,175.87,173.76,175.1,172.07,6765684,6765684,0.49,0.28063,174.835,"February 06, 24",0.0028063
232,2024-02-05,173.86,175.09,172.92,174.5,171.48,7820200,7820200,0.64,0.36811,174.0925,"February 05, 24",0.0036811
233,2024-02-02,173.3,175.82,173.26,174.73,171.71,8607839,8607839,1.43,0.82516,174.2775,"February 02, 24",0.0082516
234,2024-02-01,173.64,174.84,171.43,173.73,170.72,9354800,9354800,0.09,0.05183138,173.41,"February 01, 24",0.0005183138
235,2024-01-31,176.2,178.3,174.34,174.36,171.34,11521820,11521820,-1.84,-1.04,175.8,"January 31, 24",-0.0104
236,2024-01-30,172.83,176.76,172.83,176.27,173.22,10822100,10822100,3.44,1.99,174.6725,"January 30, 24",0.0199
237,2024-01-29,172.24,172.84,171.3,172.73,169.74,6971200,6971200,0.49,0.28449,172.2775,"January 29, 24",0.0028449
238,2024-01-26,172.61,173.06,171.78,172.28,169.3,7443000,7443000,-0.33,-0.19118,172.4325,"January 26, 24",-0.0019118
239,2024-01-25,172.31,172.99,170.91,172.94,169.95,8873500,8873500,0.63,0.36562,172.2875,"January 25, 24",0.0036562
240,2024-01-24,169.36,171.01,168.86,170.5,167.55,9967100,9967100,1.14,0.67312,169.9325,"January 24, 24",0.0067312
241,2024-01-23,169.67,169.75,168.44,168.99,166.07,8360829,8360829,-0.68,-0.40078,169.2125,"January 23, 24",-0.0040078
242,2024-01-22,170.46,171.98,169.71,170.11,167.17,12837505,12837505,-0.35,-0.20533,170.565,"January 22, 24",-0.0020533
243,2024-01-19,167.55,170.57,167.08,170.31,167.36,13115664,13115664,2.76,1.65,168.8775,"January 19, 24",0.0165
244,2024-01-18,167.12,167.53,165.24,167.42,164.52,9382300,9382300,0.3,0.17951,166.8275,"January 18, 24",0.0017951
245,2024-01-17,167.34,169.07,166.49,167.09,164.2,11107500,11107500,-0.25,-0.1494,167.4975,"January 17, 24",-0.001494
246,2024-01-16,164.87,168.09,164.3,167.99,165.08,17206420,17206420,3.12,1.89,166.3125,"January 16, 24",0.0189
247,2024-01-12,173.8,176.31,168.9,169.05,166.13,19436504,19436504,-4.75,-2.73,172.015,"January 12, 24",-0.0273
248,2024-01-11,170.33,170.36,168.64,170.3,167.35,11919500,11919500,-0.03,-0.01761287,169.9075,"January 11, 24",-0.0001761287
249,2024-01-10,170.0,171.08,168.95,171.02,168.06,9670218,9670218,1.02,0.6,170.2625,"January 10, 24",0.006
250,2024-01-09,171.62,171.79,170.1,170.66,167.71,9923630,9923630,-0.96,-0.55938,171.0425,"January 09, 24",-0.0055938
251,2024-01-08,172.02,172.36,169.49,172.02,169.04,11229916,11229916,0.0,0.0,171.4725,"January 08, 24",0.0
252,2024-01-05,171.47,173.38,171.47,172.27,169.29,10066029,10066029,0.8,0.46655,172.1475,"January 05, 24",0.0046655
253,2024-01-04,170.64,173.35,170.54,171.41,168.44,11972545,11972545,0.77,0.45124,171.485,"January 04, 24",0.0045124
254,2024-01-03,171.86,172.04,170.37,171.33,167.33,9852335,9852335,-0.53,-0.30839,171.4,"January 03, 24",-0.0030839
255,2024-01-02,169.09,172.17,168.91,172.08,168.07,9977424,9977424,2.99,1.77,170.5625,"January 02, 24",0.0177
256,2023-12-29,170.0,170.69,169.63,170.1,166.13,6435102,6435102,0.1,0.05882353,170.105,"December 29, 23",0.0005882353
257,2023-12-28,169.35,170.66,169.0,170.3,166.33,6320129,6320129,0.95,0.56097,169.8275,"December 28, 23",0.0056097
258,2023-12-27,167.84,169.47,167.58,169.4,165.45,6428643,6428643,1.56,0.92946,168.5725,"December 27, 23",0.0092946
259,2023-12-26,167.46,168.77,167.18,168.39,164.46,4683605,4683605,0.93,0.55536,167.95,"December 26, 23",0.0055536
260,2023-12-22,167.5,168.23,167.23,167.4,163.5,6576322,6576322,-0.1,-0.05970149,167.59,"December 22, 23",-0.0005970149
261,2023-12-21,166.84,168.09,165.68,167.5,163.59,7601700,7601700,0.66,0.39559,167.0275,"December 21, 23",0.0039559
262,2023-12-20,167.99,169.41,166.45,166.55,162.67,10734709,10734709,-1.44,-0.85719,167.6,"December 20, 23",-0.0085719
263,2023-12-19,166.0,168.47,165.55,168.45,164.52,10345700,10345700,2.45,1.48,167.1175,"December 19, 23",0.0148
264,2023-12-18,165.92,167.13,165.63,166.23,162.35,8469608,8469608,0.31,0.18684,166.2275,"December 18, 23",0.0018684
265,2023-12-15,163.08,165.28,162.39,165.23,161.38,20309348,20309348,2.15,1.32,163.995,"December 15, 23",0.0132
266,2023-12-14,161.83,164.84,161.71,163.99,160.17,13643000,13643000,2.16,1.33,163.0925,"December 14, 23",0.0133
267,2023-12-13,160.52,162.03,159.77,161.06,157.3,12379100,12379100,0.54,0.33641,160.845,"December 13, 23",0.0033641
268,2023-12-12,159.23,160.65,158.88,160.52,156.78,10223000,10223000,1.29,0.81015,159.82,"December 12, 23",0.0081015
269,2023-12-11,158.52,159.3,158.15,159.1,155.39,8093908,8093908,0.58,0.36588,158.7675,"December 11, 23",0.0036588
270,2023-12-08,157.26,158.78,156.98,158.52,154.82,7369370,7369370,1.26,0.80122,157.885,"December 08, 23",0.0080122
271,2023-12-07,156.69,157.31,156.15,156.79,153.13,8130900,8130900,0.1,0.06382028,156.735,"December 07, 23",0.0006382028
272,2023-12-06,158.84,159.22,156.0,156.31,152.66,9366004,9366004,-2.53,-1.59,157.5925,"December 06, 23",-0.0159
273,2023-12-05,157.26,158.5,156.97,157.97,154.29,9135600,9135600,0.71,0.45148,157.675,"December 05, 23",0.0045148
274,2023-12-04,156.02,158.05,155.88,157.99,154.31,9607500,9607500,1.97,1.26,156.985,"December 04, 23",0.0126
275,2023-12-01,155.82,157.86,155.82,156.84,153.18,8916001,8916001,1.02,0.6546,156.585,"December 01, 23",0.006546
276,2023-11-30,154.91,156.13,154.38,156.08,152.44,9869800,9869800,1.17,0.75528,155.375,"November 30, 23",0.0075528
277,2023-11-29,154.17,155.63,154.0,154.32,150.72,9126100,9126100,0.15,0.09729519,154.53,"November 29, 23",0.0009729519
278,2023-11-28,153.22,153.87,152.72,153.54,149.96,6582937,6582937,0.32,0.20885,153.3375,"November 28, 23",0.0020885
279,2023-11-27,153.43,153.53,152.71,153.19,149.62,6259116,6259116,-0.24,-0.15642,153.215,"November 27, 23",-0.0015642
280,2023-11-24,153.59,154.44,153.28,153.54,149.96,3496941,3496941,-0.05,-0.0325542,153.7125,"November 24, 23",-0.000325542
281,2023-11-22,153.41,153.88,152.9,153.33,149.75,5175135,5175135,-0.08,-0.05214784,153.38,"November 22, 23",-0.0005214784
282,2023-11-21,153.2,153.63,152.57,152.97,149.4,7083506,7083506,-0.23,-0.15013,153.0925,"November 21, 23",-0.0015013
283,2023-11-20,152.08,153.75,151.92,153.29,149.71,7020349,7020349,1.21,0.79563,152.76,"November 20, 23",0.0079563
284,2023-11-17,152.2,152.86,151.54,152.82,149.26,7814064,7814064,0.62,0.40736,152.355,"November 17, 23",0.0040736
285,2023-11-16,150.09,151.53,150.09,151.45,147.92,8126200,8126200,1.36,0.90612,150.79,"November 16, 23",0.0090612
286,2023-11-15,148.46,150.16,148.46,149.74,146.25,8365300,8365300,1.28,0.86219,149.205,"November 15, 23",0.0086219
287,2023-11-14,146.68,149.25,146.52,148.44,144.98,9927723,9927723,1.76,1.2,147.7225,"November 14, 23",0.012
288,2023-11-13,145.7,146.25,145.16,145.78,142.38,6676364,6676364,0.08,0.05490734,145.7225,"November 13, 23",0.0005490734
289,2023-11-10,144.94,146.48,144.08,146.43,143.01,7983935,7983935,1.49,1.03,145.4825,"November 10, 23",0.0103
290,2023-11-09,145.44,145.65,143.7,144.29,140.92,7992500,7992500,-1.15,-0.7907,144.77,"November 09, 23",-0.007907
291,2023-11-08,144.11,144.84,143.62,144.72,141.34,7618200,7618200,0.61,0.42329,144.3225,"November 08, 23",0.0042329
292,2023-11-07,143.51,144.26,142.82,144.01,140.65,6297915,6297915,0.5,0.34841,143.65,"November 07, 23",0.0034841
